Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
18445088912536198752,000003D4,false,Rx,0,8,48,88,40,80,08,00,00,00,
18445088912536200434,00000280,false,Rx,0,8,01,19,1C,0D,1A,00,1C,1A,
18445088912536200676,000000AE,false,Rx,0,8,CB,C8,00,00,00,00,03,00,
18445088912536200923,00000380,false,Rx,0,8,00,94,00,BF,00,00,00,06,
18445088912536201165,000001A0,false,Rx,0,8,00,40,56,0A,FE,FE,00,1C,
18445088912536201401,00000488,false,Rx,0,8,AC,1A,19,80,9E,FF,FF,B1,
18445088912536201648,000002A0,false,Rx,0,8,00,00,00,64,00,00,C0,A4,
18445088912536201888,00000580,false,Rx,0,8,9C,00,00,30,19,7D,48,12,
18445088912536202125,000004A0,false,Rx,0,8,58,0A,54,0A,32,0A,42,0A,
18445088912536202780,000000D2,false,Rx,0,5,39,3D,00,00,04,00,00,00,
18445088912536202995,000000D0,false,Rx,0,6,0C,DB,0C,38,13,F0,00,00,
18445088912536203229,000000C2,false,Rx,0,8,44,80,00,00,80,70,C5,CB,
18445088912536203434,000003D0,false,Rx,0,6,00,00,08,00,C8,86,00,00,
18445088912536204268,0000056A,false,Rx,0,8,EE,03,10,20,10,0D,00,C0,
18445088912536204512,0000048C,false,Rx,0,8,0B,0C,07,00,00,00,00,00,
18445088912536204751,00000366,false,Rx,0,8,5C,0C,00,00,00,00,80,D0,
18445088912536206177,000005D6,false,Rx,0,5,00,00,00,00,00,00,00,00,
18445088912536206963,00000440,false,Rx,0,8,20,52,50,FE,78,00,34,02,
18445088912536207207,00000540,false,Rx,0,8,60,00,FF,00,FF,00,02,0F,
18445088912536209424,000005C0,false,Rx,0,8,06,00,00,A6,2D,00,08,85,
18445088912536210343,00000280,false,Rx,0,8,01,19,1C,0D,1A,00,1C,1A,
18445088912536210549,00000284,false,Rx,0,6,6A,5E,04,30,00,00,00,00,
18445088912536210791,000000AE,false,Rx,0,8,DB,D8,00,00,00,00,03,00,
18445088912536210963,00000050,false,Rx,0,4,00,B0,64,D4,00,00,00,00,
18445088912536211202,000001A0,false,Rx,0,8,00,40,4C,0A,FE,FE,00,1D,
18445088912536211436,00000288,false,Rx,0,8,E8,BD,78,00,00,50,ED,0C,
18445088912536211669,000001AC,false,Rx,0,8,88,1E,10,00,65,21,00,C2,
18445088912536211916,00000380,false,Rx,0,8,00,94,00,BF,00,00,00,06,
18445088912536212156,000002A0,false,Rx,0,8,00,00,00,64,00,00,D0,B4,
18445088912536212407,000002B7,false,Rx,0,8,10,00,00,00,00,00,10,00,
18445088912536212638,000003A0,false,Rx,0,8,6D,0E,C7,64,81,E6,A4,03,
18445088912536212867,0000044C,false,Rx,0,8,52,6A,43,94,58,02,05,B0,
18445088912536213103,000000C2,false,Rx,0,8,44,80,00,00,80,80,39,BB,
18445088912536213305,000000D0,false,Rx,0,6,3A,EC,0D,38,13,F0,00,00,
18445088912536213544,00000480,false,Rx,0,8,C0,00,2F,F3,7F,08,06,6D,
18445088912536213779,00000488,false,Rx,0,8,DC,1A,19,80,9E,FF,FF,C1,
18445088912536214021,0000048A,false,Rx,0,8,C3,20,01,02,00,00,00,E0,
18445088912536214266,0000048C,false,Rx,0,8,0A,0D,07,00,00,00,00,00,
18445088912536214494,00000368,false,Rx,0,8,43,19,89,84,05,08,5A,00,
18445088912536214729,00000320,false,Rx,0,8,20,40,12,57,0A,4C,0A,81,
18445088912536214964,000004A0,false,Rx,0,8,54,0A,46,0A,44,0A,3A,0A,
18445088912536215205,00000588,false,Rx,0,8,E1,81,80,00,14,80,04,95,
18445088912536215444,000004A8,false,Rx,0,8,5D,00,03,80,00,20,E0,1E,
18445088912536215745,000005A0,false,Rx,0,8,80,00,07,E0,00,8E,1B,AB,
18445088912536217065,00000440,false,Rx,0,8,20,52,50,FE,78,00,3C,02,
18445088912536217233,0000038A,false,Rx,0,4,F8,80,58,20,00,00,00,00,
18445088912536217480,00000540,false,Rx,0,8,70,00,FF,00,FF,00,02,0F,
18445088912536218515,000003D4,false,Rx,0,8,49,89,40,80,08,00,00,00,
18445088912536220396,00000280,false,Rx,0,8,01,19,1C,0D,1A,00,1C,1A,
18445088912536220638,000000AE,false,Rx,0,8,EB,E8,00,00,00,00,03,00,
18445088912536220886,00000380,false,Rx,0,8,00,94,00,BF,00,00,00,06,
18445088912536221132,000001A0,false,Rx,0,8,00,40,3E,0A,FE,FE,00,1E,
18445088912536221365,00000488,false,Rx,0,8,CC,1A,19,80,9E,FF,FF,D1,
18445088912536221606,000002A0,false,Rx,0,8,00,00,00,64,00,00,E0,84,
18445088912536221890,000004A0,false,Rx,0,8,42,0A,3C,0A,54,0A,42,0A,
18445088912536222890,000000D2,false,Rx,0,5,3A,3E,00,00,04,00,00,00,
18445088912536223125,000000C2,false,Rx,0,8,44,80,00,00,80,90,1C,AB,
18445088912536223324,000000D0,false,Rx,0,6,37,FD,10,38,12,F0,00,00,
18445088912536223529,000003D0,false,Rx,0,6,00,00,08,00,C8,86,00,00,
18445088912536223752,000003D2,false,Rx,0,7,BD,0F,33,80,01,00,00,00,
18445088912536225807,00000390,false,Rx,0,8,03,00,50,00,40,00,00,08,
18445088912536226074,00000392,false,Rx,0,8,08,00,04,21,00,17,80,00,
18445088912536226280,00000570,false,Rx,0,5,47,20,AC,00,00,00,00,00,
18445088912536226535,000005D0,false,Rx,0,8,C0,04,61,8F,39,59,C0,00,
18445088912536227014,00000440,false,Rx,0,8,20,52,50,FE,78,00,44,02,
18445088912536227250,00000540,false,Rx,0,8,80,00,FF,00,FF,00,02,56,
18445088912536228636,0000048C,false,Rx,0,8,09,0E,07,00,00,00,00,00,
18445088912536230691,000000AE,false,Rx,0,8,FB,F8,00,00,00,00,03,00,
18445088912536230861,00000050,false,Rx,0,4,00,B0,74,C4,00,00,00,00,
18445088912536231103,000001A0,false,Rx,0,8,00,40,46,0A,FE,FE,00,1F,
18445088912536231341,00000280,false,Rx,0,8,01,19,0C,0D,1A,00,1C,1A,
18445088912536231573,000001AC,false,Rx,0,8,85,1F,10,00,69,21,00,C2,
18445088912536231779,00000284,false,Rx,0,6,6B,5F,04,30,00,00,00,00,
18445088912536232017,00000288,false,Rx,0,8,E8,BD,78,00,00,50,ED,0C,
18445088912536232256,000002A0,false,Rx,0,8,00,00,00,64,00,00,F0,94,
18445088912536232504,00000380,false,Rx,0,8,00,94,00,BF,00,00,00,06,
18445088912536232734,000003A0,false,Rx,0,8,05,0F,CB,70,B1,A6,A5,03,
18445088912536232968,0000044C,false,Rx,0,8,22,6A,43,94,58,02,05,C0,
18445088912536233206,000000C2,false,Rx,0,8,44,80,00,00,80,A0,73,9B,
18445088912536233406,000000D0,false,Rx,0,6,D0,0E,04,38,12,F0,00,00,
18445088912536233647,00000480,false,Rx,0,8,C0,00,3C,F3,7F,08,06,7E,
18445088912536233883,00000488,false,Rx,0,8,FC,1A,19,80,9E,FF,FF,E1,
18445088912536234127,0000048A,false,Rx,0,8,EC,1F,01,02,00,00,00,F0,
18445088912536234363,000004A0,false,Rx,0,8,44,0A,48,0A,5E,0A,42,0A,
18445088912536234598,00000320,false,Rx,0,8,20,40,12,49,0A,4D,0A,81,
18445088912536234835,00000368,false,Rx,0,8,40,1A,89,84,05,08,5A,00,
18445088912536235074,000004A8,false,Rx,0,8,48,00,03,80,00,20,F0,1B,
18445088912536235311,00000588,false,Rx,0,8,E1,81,80,84,14,80,04,95,
18445088912536235550,000005A0,false,Rx,0,8,7F,FC,06,F0,00,91,1B,AB,
18445088912536235789,000005C0,false,Rx,0,8,07,00,00,A6,2D,00,08,84,
18445088912536236030,000005F3,false,Rx,0,8,00,00,AC,01,00,00,00,00,
18445088912536236162,0000060E,false,Rx,0,2,97,00,00,00,00,00,00,00,
18445088912536236395,000005DC,false,Rx,0,8,77,14,72,7F,1D,00,80,4D,
18445088912536237043,00000440,false,Rx,0,8,20,52,50,FE,78,00,4C,02,
18445088912536237281,00000540,false,Rx,0,8,90,00,FF,00,FF,00,02,56,
18445088912536238333,0000048C,false,Rx,0,8,08,0F,07,00,00,00,00,00,
18445088912536238578,000003D4,false,Rx,0,8,4A,8A,40,80,08,00,00,00,
18445088912536240398,00000280,false,Rx,0,8,01,19,0C,0D,1A,00,1C,1A,
18445088912536240643,000000AE,false,Rx,0,8,0B,08,00,00,00,00,03,00,
18445088912536240892,00000380,false,Rx,0,8,00,94,00,BE,00,00,00,06,
18445088912536241134,000001A0,false,Rx,0,8,00,40,4C,0A,FE,FE,00,10,
18445088912536241372,00000488,false,Rx,0,8,ED,1A,18,80,9E,FF,FF,F1,
18445088912536241618,000002A0,false,Rx,0,8,00,00,00,64,00,00,00,64,
18445088912536241892,000004A0,false,Rx,0,8,4A,0A,4E,0A,52,0A,44,0A,
18445088912536243014,000000D0,false,Rx,0,6,CB,1F,0A,3C,12,F0,00,00,
18445088912536243249,000000C2,false,Rx,0,8,44,80,00,00,80,B0,56,8B,
18445088912536243433,000000D2,false,Rx,0,5,3B,3F,00,00,04,00,00,00,
18445088912536243639,000003D0,false,Rx,0,6,00,00,08,00,C8,86,00,00,
18445088912536244270,0000056A,false,Rx,0,8,FE,03,10,20,10,0D,00,D0,
18445088912536244508,00000366,false,Rx,0,8,5D,0D,00,00,00,00,80,D0,
18445088912536246967,00000440,false,Rx,0,8,20,52,50,FE,78,00,54,02,
18445088912536247203,00000540,false,Rx,0,8,A0,00,FF,00,FF,00,02,56,
18445088912536248022,0000048C,false,Rx,0,8,17,10,07,00,00,00,00,00,
18445088912536248227,0000038A,false,Rx,0,4,C8,80,68,20,00,00,00,00,
18445088912536248586,00000497,false,Rx,0,8,00,60,00,00,74,46,00,60,
18445088912536250622,00000280,false,Rx,0,8,01,19,0C,0D,1A,00,1C,1A,
18445088912536250864,000000AE,false,Rx,0,8,1B,18,00,00,00,00,03,00,
18445088912536251033,00000050,false,Rx,0,4,00,B0,84,34,00,00,00,00,
18445088912536251270,000001A0,false,Rx,0,8,00,40,50,0A,FE,FE,00,11,
18445088912536251474,00000284,false,Rx,0,6,64,50,04,30,00,00,00,00,
18445088912536251711,000001AC,false,Rx,0,8,78,10,10,00,65,21,FD,C1,
18445088912536251947,00000288,false,Rx,0,8,36,BD,78,00,00,50,ED,0C,
18445088912536252194,000002A0,false,Rx,0,8,00,00,00,64,00,00,10,74,
18445088912536252441,00000380,false,Rx,0,8,00,94,00,BF,00,00,00,06,
18445088912536252675,000003A0,false,Rx,0,8,50,00,CE,7C,E1,A6,A6,03,
18445088912536252906,0000044C,false,Rx,0,8,31,69,43,94,58,02,05,D0,
18445088912536253140,000000C2,false,Rx,0,8,44,80,00,00,80,C0,AD,7B,
18445088912536253340,000000D0,false,Rx,0,6,FA,20,04,3C,12,F0,00,00,
18445088912536253578,00000480,false,Rx,0,8,19,00,3C,F3,7F,08,06,A7,
18445088912536253810,00000488,false,Rx,0,8,F9,1A,19,80,9E,FF,1A,01,
18445088912536254050,0000048A,false,Rx,0,8,1D,1E,01,02,00,00,00,00,
18445088912536254282,000004A0,false,Rx,0,8,58,0A,4A,0A,42,0A,44,0A,
18445088912536254515,00000368,false,Rx,0,8,41,1B,89,84,05,08,5A,00,
18445088912536254750,00000320,false,Rx,0,8,20,40,12,43,0A,4E,0A,81,
18445088912536254991,000004A8,false,Rx,0,8,33,00,03,80,00,20,00,90,
18445088912536255232,00000588,false,Rx,0,8,E1,81,80,00,14,80,04,95,
18445088912536255473,0000058C,false,Rx,0,8,90,A0,21,00,00,00,00,00,
18445088912536255714,000005A0,false,Rx,0,8,7D,04,07,00,00,94,1B,AB,
18445088912536257039,00000440,false,Rx,0,8,20,52,50,FE,78,00,5C,02,
18445088912536257280,00000540,false,Rx,0,8,B0,00,FF,00,FF,00,02,56,
18445088912536257894,000005C0,false,Rx,0,8,08,00,00,A6,2D,00,08,8B,
18445088912536258342,0000048C,false,Rx,0,8,06,01,07,00,00,00,00,00,
18445088912536259802,000003D4,false,Rx,0,8,30,8B,3B,80,08,00,00,00,
18445088912536260336,00000280,false,Rx,0,8,01,19,0C,0D,1A,00,1C,1A,
18445088912536260584,00000380,false,Rx,0,8,00,94,00,BF,00,00,00,06,
18445088912536260830,000000AE,false,Rx,0,8,2B,28,00,00,00,00,03,00,
18445088912536261065,00000488,false,Rx,0,8,EC,1A,19,80,9E,FF,1F,11,
18445088912536261305,000001A0,false,Rx,0,8,00,40,54,0A,FE,FE,00,12,
18445088912536261611,000002A0,false,Rx,0,8,00,00,00,64,00,00,20,44,
18445088912536261873,000004A0,false,Rx,0,8,6A,0A,42,0A,24,0A,44,0A,
18445088912536262320,000002B7,false,Rx,0,8,11,01,00,00,00,00,10,00,
18445088912536262945,000000D2,false,Rx,0,5,34,30,00,00,04,00,00,00,
18445088912536263177,000000C2,false,Rx,0,8,44,80,00,00,80,D0,88,6B,
18445088912536263376,000000D0,false,Rx,0,6,E0,31,0B,38,12,F0,00,00,
18445088912536263582,000003D0,false,Rx,0,6,00,00,08,00,C8,86,00,00,
18445088912536264548,00000420,false,Rx,0,8,9C,A4,AC,00,18,41,FF,00,
18445088912536266982,00000440,false,Rx,0,8,20,52,50,FE,78,00,64,02,
18445088912536267226,00000540,false,Rx,0,8,C0,00,FF,00,FF,00,02,0F,
18445088912536270358,00000280,false,Rx,0,8,01,19,14,0D,1A,00,1C,1A,
18445088912536270561,00000284,false,Rx,0,6,65,51,04,30,00,00,00,00,
18445088912536270804,000000AE,false,Rx,0,8,3B,38,00,00,00,00,03,00,
18445088912536270971,00000050,false,Rx,0,4,00,B0,94,24,00,00,00,00,
18445088912536271215,000001A0,false,Rx,0,8,00,40,46,0A,FE,FE,00,13,
18445088912536271452,00000288,false,Rx,0,8,36,BD,78,00,00,50,ED,0C,
18445088912536271683,000001AC,false,Rx,0,8,79,11,10,00,65,21,FD,C1,
18445088912536271933,00000380,false,Rx,0,8,00,94,00,C0,00,00,00,06,
18445088912536272177,000002A0,false,Rx,0,8,00,00,00,64,00,00,30,54,
18445088912536272410,0000044C,false,Rx,0,8,0C,64,43,94,58,02,05,E0,
18445088912536272644,000003A0,false,Rx,0,8,8E,01,D1,8C,11,67,A7,03,
18445088912536272882,00000480,false,Rx,0,8,19,00,49,F3,7F,08,06,D2,
18445088912536273113,000000C2,false,Rx,0,8,44,80,AA,00,80,E0,DE,B1,
18445088912536273312,000000D0,false,Rx,0,6,82,42,19,38,11,F0,00,00,
18445088912536273537,000003D2,false,Rx,0,7,B2,00,33,80,01,00,00,00,
18445088912536273769,00000488,false,Rx,0,8,41,1A,19,80,9E,FF,82,21,
18445088912536274010,0000048A,false,Rx,0,8,0D,1E,01,02,00,00,00,10,
18445088912536274258,0000048C,false,Rx,0,8,05,02,07,00,00,00,00,00,
18445088912536274486,00000368,false,Rx,0,8,46,1C,89,85,05,09,5A,00,
18445088912536274719,000004A0,false,Rx,0,8,68,0A,28,0A,1A,0A,52,0A,
18445088912536274952,00000320,false,Rx,0,8,20,40,12,51,0A,4F,0A,81,
18445088912536275190,000004A8,false,Rx,0,8,2D,00,07,80,00,20,10,9A,
18445088912536275424,00000588,false,Rx,0,8,E1,81,80,02,14,80,04,95,
18445088912536275661,000005A0,false,Rx,0,8,7C,FC,06,10,00,98,1B,AB,
18445088912536275898,000005E0,false,Rx,0,8,30,00,40,1C,49,83,07,FB,
18445088912536276148,000003B2,false,Rx,0,8,00,80,47,02,00,00,00,00,
18445088912536277065,00000440,false,Rx,0,8,20,52,50,FE,78,00,6C,02,
18445088912536277305,00000540,false,Rx,0,8,D0,00,FF,00,FF,00,02,0F,
18445088912536278227,0000038A,false,Rx,0,4,D8,80,78,20,00,00,00,00,
18445088912536278649,000003D4,false,Rx,0,8,37,8C,3B,80,08,00,00,00,
18445088912536280456,00000280,false,Rx,0,8,01,19,14,0D,1A,00,1C,1A,
18445088912536280693,000000AE,false,Rx,0,8,4B,48,00,00,00,00,03,00,
18445088912536280943,00000380,false,Rx,0,8,00,94,00,C0,00,00,00,06,
18445088912536281187,000001A0,false,Rx,0,8,00,40,44,0A,FE,FE,00,14,
18445088912536281421,00000488,false,Rx,0,8,D4,1A,19,80,9E,FF,07,31,
18445088912536281665,000002A0,false,Rx,0,8,00,00,00,64,00,00,40,24,
18445088912536281943,000004A0,false,Rx,0,8,6A,0A,22,0A,36,0A,52,0A,
18445088912536282180,000005C0,false,Rx,0,8,09,00,00,A6,2D,00,08,8A,
18445088912536282622,0000048C,false,Rx,0,8,04,03,07,00,00,00,00,00,
18445088912536282811,000000D2,false,Rx,0,5,35,31,00,00,04,00,00,00,
18445088912536283019,000000D0,false,Rx,0,6,94,53,1F,38,10,F0,00,00,
18445088912536283251,000000C2,false,Rx,0,8,44,80,32,01,80,F0,46,18,
18445088912536283456,000003D0,false,Rx,0,6,01,00,08,00,C8,86,00,00,
18445088912536284264,0000056A,false,Rx,0,8,CE,03,10,20,10,0D,00,E0,
18445088912536284511,00000366,false,Rx,0,8,5E,0E,00,00,00,00,80,D0,
18445088912536285209,000005D2,false,Rx,0,8,02,43,30,31,32,30,38,31,
18445088912536286962,00000440,false,Rx,0,8,20,52,50,FE,78,00,74,02,
18445088912536287206,00000540,false,Rx,0,8,E0,00,FF,00,FF,00,02,0F,
18445088912536290322,00000280,false,Rx,0,8,01,19,14,0D,1A,00,1C,1A,
18445088912536290524,00000284,false,Rx,0,6,66,52,04,30,00,00,00,00,
18445088912536290765,000000AE,false,Rx,0,8,5B,58,00,00,00,00,03,00,
18445088912536290932,00000050,false,Rx,0,4,00,B0,A4,14,00,00,00,00,
18445088912536291175,000001A0,false,Rx,0,8,00,40,40,0A,FE,FE,00,15,
18445088912536291411,00000288,false,Rx,0,8,36,BD,78,00,00,50,ED,0C,
18445088912536291645,000001AC,false,Rx,0,8,7A,12,10,00,65,21,FD,C1,
18445088912536291893,00000380,false,Rx,0,8,00,94,00,BF,00,00,00,06,
18445088912536292139,000002A0,false,Rx,0,8,00,00,00,64,00,00,50,34,
18445088912536292376,0000044C,false,Rx,0,8,1F,67,43,94,58,02,05,F0,
18445088912536292611,000003A0,false,Rx,0,8,83,02,D4,98,41,27,A8,03,
18445088912536292848,00000480,false,Rx,0,8,19,00,49,F3,7F,08,06,D2,
18445088912536293082,000000C2,false,Rx,0,8,44,80,32,01,80,00,BA,08,
18445088912536293278,000000D0,false,Rx,0,6,AF,64,13,38,10,F0,00,00,
18445088912536293510,00000488,false,Rx,0,8,85,1A,19,80,9E,FF,26,41,
18445088912536293752,0000048A,false,Rx,0,8,3E,1D,01,02,00,00,00,20,
18445088912536294005,0000048C,false,Rx,0,8,03,04,07,00,00,00,00,00,
18445088912536294235,000004A0,false,Rx,0,8,4E,0A,34,0A,42,0A,54,0A,
18445088912536294465,00000368,false,Rx,0,8,47,1D,89,85,05,09,5A,00,
18445088912536294705,00000320,false,Rx,0,8,20,40,12,43,0A,40,0A,81,
18445088912536294947,000004A8,false,Rx,0,8,30,00,03,80,00,20,20,B3,
18445088912536295188,00000588,false,Rx,0,8,E1,81,80,00,14,80,04,95,
18445088912536295421,000005A0,false,Rx,0,8,7D,F8,06,20,00,9B,1B,AB,
18445088912536295666,000005CA,false,Rx,0,8,0E,0E,00,00,00,00,00,00,
18445088912536295782,00000572,false,Rx,0,1,07,00,00,00,00,00,00,00,
18445088912536296024,000005B7,false,Rx,0,8,D6,D6,00,00,00,00,00,00,
18445088912536297022,00000440,false,Rx,0,8,20,52,50,FE,78,00,7C,02,
18445088912536297268,00000397,false,Rx,0,8,04,0C,08,00,00,00,00,00,
18445088912536297510,00000540,false,Rx,0,8,F0,00,FF,00,FF,00,02,0F,
18445088912536298569,000003D4,false,Rx,0,8,39,8D,34,80,08,00,00,00,
18445088912536300363,00000280,false,Rx,0,8,01,19,14,0D,1A,00,1C,1A,
18445088912536300601,000000AE,false,Rx,0,8,6B,68,00,00,00,00,03,00,
18445088912536300849,00000380,false,Rx,0,8,00,94,00,BF,00,00,00,06,
18445088912536301089,000001A0,false,Rx,0,8,00,40,3A,0A,FE,FE,00,16,
18445088912536301323,00000488,false,Rx,0,8,4C,1A,19,80,9E,FF,FF,51,
18445088912536301567,000002A0,false,Rx,0,8,00,00,00,64,00,00,60,04,
18445088912536301833,000004A0,false,Rx,0,8,3C,0A,3A,0A,6C,0A,56,0A,
18445088912536302547,000000D2,false,Rx,0,5,36,32,00,00,04,00,00,00,
18445088912536302987,000000D0,false,Rx,0,6,AA,75,03,3C,10,F0,00,00,
18445088912536303225,000000C2,false,Rx,0,8,44,80,32,01,80,10,9F,F8,
18445088912536303430,000003D0,false,Rx,0,6,00,00,08,00,C8,86,00,00,
18445088912536304496,0000051A,false,Rx,0,8,54,0C,00,00,00,40,7E,02,
18445088912536304820,000005D6,false,Rx,0,5,00,00,00,00,00,00,00,00,
18445088912536306350,000005C0,false,Rx,0,8,0A,00,00,A6,2D,00,08,89,
18445088912536306804,0000048C,false,Rx,0,8,02,05,07,00,00,00,00,00,
18445088912536307045,00000440,false,Rx,0,8,20,52,50,FE,78,00,04,02,
18445088912536307286,00000540,false,Rx,0,8,00,00,FF,00,FF,00,02,56,
18445088912536307687,0000038A,false,Rx,0,4,28,80,88,20,00,00,00,00,
18445088912536310357,00000280,false,Rx,0,8,01,19,24,0D,1B,00,1C,1B,
18445088912536310561,00000284,false,Rx,0,6,67,53,04,30,00,00,00,00,
18445088912536310801,000000AE,false,Rx,0,8,7B,78,00,00,00,00,03,00,
18445088912536310972,00000050,false,Rx,0,4,00,B0,B4,04,00,00,00,00,
18445088912536311211,000001A0,false,Rx,0,8,00,40,38,0A,FE,FE,00,17,
18445088912536311446,00000288,false,Rx,0,8,36,BD,78,00,00,50,ED,0C,
18445088912536311678,000001AC,false,Rx,0,8,77,13,10,00,69,21,FD,C1,
18445088912536311928,00000380,false,Rx,0,8,00,94,00,C0,00,00,00,06,
18445088912536312170,000002A0,false,Rx,0,8,00,00,00,64,00,00,70,14,
18445088912536312409,0000044C,false,Rx,0,8,E0,68,43,94,58,02,05,00,
18445088912536312634,000003A0,false,Rx,0,8,4D,03,D7,A4,71,E7,A8,03,
18445088912536312881,000002B7,false,Rx,0,8,12,02,00,00,00,00,10,00,
18445088912536313109,000000C2,false,Rx,0,8,44,80,44,80,80,20,4A,57,
18445088912536313307,000000D0,false,Rx,0,6,55,86,0F,3C,10,F0,00,00,
18445088912536313541,00000480,false,Rx,0,8,19,00,56,F3,7F,08,06,CD,
18445088912536313777,00000488,false,Rx,0,8,7D,1B,19,80,9E,FF,FF,61,
18445088912536314017,0000048A,false,Rx,0,8,2E,1D,01,02,00,00,00,30,
18445088912536314249,000004A0,false,Rx,0,8,26,0A,4A,0A,6E,0A,42,0A,
18445088912536314482,00000368,false,Rx,0,8,44,1E,89,85,05,09,5A,00,
18445088912536314723,000004A8,false,Rx,0,8,48,00,03,80,00,20,30,DB,
18445088912536314959,00000320,false,Rx,0,8,20,40,12,3D,0A,41,0A,81,
18445088912536315194,00000588,false,Rx,0,8,E1,81,80,04,14,80,04,95,
18445088912536315428,000005A0,false,Rx,0,8,7D,F4,06,30,00,9E,1B,AB,
18445088912536317023,00000440,false,Rx,0,8,20,52,50,FE,78,00,0C,02,
18445088912536317264,00000540,false,Rx,0,8,10,00,FF,00,FF,00,02,56,
18445088912536318521,000003D4,false,Rx,0,8,3A,8E,34,80,08,00,00,00,
18445088912536320383,00000280,false,Rx,0,8,01,19,24,0D,1B,00,1C,1B,
18445088912536320626,000000AE,false,Rx,0,8,8B,88,00,00,00,00,03,00,
18445088912536320875,00000380,false,Rx,0,8,00,94,00,C0,00,00,00,06,
18445088912536321123,000001A0,false,Rx,0,8,00,40,3A,0A,FE,FE,00,18,
18445088912536321354,00000488,false,Rx,0,8,6D,1B,19,80,9E,FF,FF,71,
18445088912536321596,000002A0,false,Rx,0,8,00,00,00,64,00,00,80,E4,
18445088912536321846,0000048C,false,Rx,0,8,01,06,07,00,00,00,00,00,
18445088912536322078,000004A0,false,Rx,0,8,28,0A,4C,0A,50,0A,46,0A,
18445088912536322814,000000D2,false,Rx,0,5,37,33,00,00,04,00,00,00,
18445088912536323014,000000D0,false,Rx,0,6,43,97,08,3C,10,F0,00,00,
18445088912536323242,000000C2,false,Rx,0,8,44,80,66,80,80,30,87,25,
18445088912536323448,000003D0,false,Rx,0,6,00,00,08,00,C8,86,00,00,
18445088912536323671,000003D2,false,Rx,0,7,B3,01,33,80,01,00,00,00,
18445088912536324419,00000366,false,Rx,0,8,5F,0F,00,00,00,00,80,D0,
18445088912536324661,0000056A,false,Rx,0,8,DF,03,10,20,10,0C,00,F0,
18445088912536325987,00000390,false,Rx,0,8,03,00,50,00,40,00,00,08,
18445088912536326247,00000392,false,Rx,0,8,08,00,04,21,00,17,78,00,
18445088912536326514,00000393,false,Rx,0,8,92,00,00,00,00,00,00,00,
18445088912536326723,00000570,false,Rx,0,5,47,20,AC,00,00,00,00,00,
18445088912536326986,000005D0,false,Rx,0,8,C0,04,61,8F,39,59,C0,00,
18445088912536327222,00000440,false,Rx,0,8,20,52,50,FE,78,00,14,02,
18445088912536327464,00000540,false,Rx,0,8,20,00,FF,00,FF,00,02,56,
18445088912536330400,00000280,false,Rx,0,8,01,19,24,0D,1A,00,1C,1A,
18445088912536330607,00000284,false,Rx,0,6,60,54,04,30,00,00,00,00,
18445088912536330847,000000AE,false,Rx,0,8,9B,98,00,00,00,00,03,00,
18445088912536331015,00000050,false,Rx,0,4,00,B0,C4,74,00,00,00,00,
18445088912536331255,000001A0,false,Rx,0,8,00,40,42,0A,FE,FE,00,19,
18445088912536331489,00000288,false,Rx,0,8,4E,BD,78,00,00,50,ED,0C,
18445088912536331722,000001AC,false,Rx,0,8,8E,14,10,00,69,21,00,C2,
18445088912536331971,00000380,false,Rx,0,8,00,94,00,C0,00,00,00,06,
18445088912536332213,000002A0,false,Rx,0,8,00,00,00,64,00,00,90,F4,
18445088912536332446,0000044C,false,Rx,0,8,FF,67,43,94,58,02,05,10,
18445088912536332674,000003A0,false,Rx,0,8,D2,04,DA,B0,B1,A7,A9,03,
18445088912536332908,00000480,false,Rx,0,8,70,00,56,F3,7F,08,06,A4,
18445088912536333140,000000C2,false,Rx,0,8,44,80,44,00,80,40,55,B7,
18445088912536333337,000000D0,false,Rx,0,6,77,A8,07,38,10,F0,00,00,
18445088912536333572,00000488,false,Rx,0,8,9C,1A,19,80,9E,FF,FF,81,
18445088912536333811,0000048A,false,Rx,0,8,5E,1D,01,02,00,00,00,40,
18445088912536334063,0000048C,false,Rx,0,8,00,07,07,00,00,00,00,00,
18445088912536334291,00000368,false,Rx,0,8,45,1F,89,86,05,0A,5A,00,
18445088912536334526,000004A0,false,Rx,0,8,38,0A,4C,0A,34,0A,5E,0A,
18445088912536334765,00000588,false,Rx,0,8,E1,81,80,00,14,80,04,95,
18445088912536335001,00000320,false,Rx,0,8,20,40,12,39,0A,42,0A,81,
18445088912536335238,000004A8,false,Rx,0,8,45,00,03,80,00,20,40,A6,
18445088912536335477,000005C0,false,Rx,0,8,0B,00,00,A6,2D,00,08,88,
18445088912536335710,000005A0,false,Rx,0,8,7E,FA,06,40,00,A1,1B,AB,
